paragraph_idx,page,entity1_name,entity2_name,similarity,should_merge,confidence,reasoning
82,357,Roman Empire,Roman religion,0.6199580925275773,False,0.91,The two entities refer to different concepts: one is a political state (the Roman Empire) and the other is the religion/practices of Rome (Roman religion). They are related (religion was part of Roman public life and served the state) but are not the same entity and should not be merged.
82,357,Roman Empire,proletarii (Roman proletariat),0.6170907193535798,False,0.84,"These are distinct entities: one is a political state (Roman Empire) and the other is a social class within Roman society (proletarii). They are related but not identical or interchangeable, so they should not be merged."
82,357,Roman Empire,Roman Mediterranean,0.6139965170987047,False,0.9,The Roman Empire (a political state) and the Roman Mediterranean (a geographic region enabled by Rome's institutions) are related but not identical. One is a state/collective political entity; the other is a region/place shaped by that state's dominance. They should not be merged.
82,357,Hellenistic kingdoms,Jews,0.6121346009222163,False,0.95,"The two entities refer to different kinds of collectives: 'Hellenistic kingdoms' are states/kingdoms that emerged after Alexander and imposed westernizing practices, while 'Jews' are a people/religious group who resisted those practices. They are related (interaction and resistance) but are not the same historical entity."
82,357,Hellenistic kingdoms,Hellenistic East,0.6090301037511882,False,0.9,"The first entity denotes political states (Hellenistic kingdoms) while the second denotes a geographical/cultural region (Hellenistic East). They are related (the kingdoms existed within the Hellenistic East and share cultural features) but are not identical: one is a collective of states, the other is a region. Therefore they should not be merged."
82,357,Hellenistic kingdoms,Macedon,0.6077846614841582,False,0.86,"These are related but not identical. ""Hellenistic kingdoms"" is a collective term for the successor states formed after Alexander the Great (including Seleucid, Ptolemaic, Macedon in some contexts), whereas ""Macedon"" (Macedonia) is a specific kingdom/region that was one of those Hellenistic states at times but also a distinct polity with its own history. The descriptions and scopes differ: one is a category (plural, many states) and the other is a single state. They should not be merged."
82,357,Hellenistic kingdoms,Roman provinces,0.605428398934582,False,0.88,"The two entities refer to different collective political units and historical contexts. 'Hellenistic kingdoms' denotes successor monarchies founded after Alexander the Great (e.g., Ptolemaic, Seleucid) and is a distinct grouping of Hellenistic-era states. 'Roman provinces' are administrative regions of the Roman state/empire. They are related historically (Rome absorbed many Hellenistic territories) but are not the same entity."
82,357,Roman Empire,Rome's allies,0.6051264331886206,False,0.9,"The two entities refer to different kinds of collectives: one is the Roman Empire (a political state/imperial organization ruled by emperors), the other is Rome's allies (satellite peoples and allied groups supplying manpower). They are related (allies served the empire) but are not identical or interchangeable."
82,357,Roman Empire,Pergamon,0.6016273608151526,False,0.9,"Pergamon was an independent Hellenistic kingdom that was bequeathed to the Roman state in 133 BC. The Roman Empire is the large political entity that later ruled Pergamon, but Pergamon as a kingdom/state is a distinct entity (a polity) and not identical to the Roman Empire. They are related (one was absorbed by the other) but not the same entity, so they should not be merged."
82,357,Roman Empire,Macedon,0.6012122184836507,False,0.98,"The Roman Empire and Macedon are distinct historical states: Macedon was a Hellenic kingdom that later became a Roman province, while the Roman Empire is the large imperial state centered on Rome. They are related (conqueror/conquered) but not the same entity."
84,359,ordinary legionary,legions,0.7264606229134914,False,0.87,The two entities refer to different concepts: one is the individual soldier type ('ordinary legionary') and the other is the unit/organization level ('legions' as military formations). They are related (legionaries serve in legions) but are not the same entity and should not be merged.
84,359,frontiers,Rhine frontier,0.6468712869810844,False,0.9,"Entity 1 is a generic plural term referring to border regions where legions were distributed. Entity 2 is a specific frontier — the Rhine frontier — a particular border region adopted by the Romans. These are related (the Rhine frontier is an example of a Roman frontier) but not identical: one is a general class/term, the other a specific instance. They should not be merged."
